domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
hasti.npci.in,True,104.21.8.235,True,False,200,hasti.npci.in - Domain For Sale,https://hasti.npci.in/,
hdfc ergo.npci.in,False,,False,False,,,,
hdfc life.npci.in,False,,False,False,,,,
hdfc.npci.in,True,104.21.8.235,True,False,200,hdfc.npci.in - Domain For Sale,https://hdfc.npci.in/,
hdfcergo.npci.in,True,172.67.188.210,True,False,200,hdfcergo.npci.in - Domain For Sale,https://hdfcergo.npci.in/,
hdfclife.npci.in,True,172.67.188.210,True,False,200,hdfclife.npci.in - Domain For Sale,https://hdfclife.npci.in/,
hdfcsales.npci.in,True,172.67.188.210,True,False,200,hdfcsales.npci.in - Domain For Sale,https://hdfcsales.npci.in/,
hdfcuat.npci.in,True,172.67.188.210,True,False,200,hdfcuat.npci.in - Domain For Sale,https://hdfcuat.npci.in/,
hpgb.npci.in,True,172.67.188.210,True,False,200,hpgb.npci.in - Domain For Sale,https://hpgb.npci.in/,
hpgbuat.npci.in,True,172.67.188.210,True,False,200,hpgbuat.npci.in - Domain For Sale,https://hpgbuat.npci.in/,
icici bank.npci.in,False,,False,False,,,,
icici lombard.npci.in,False,,False,False,,,,
icici.npci.in,True,172.67.188.210,True,False,200,icici.npci.in - Domain For Sale,https://icici.npci.in/,
icicilombard.npci.in,True,104.21.8.235,True,False,200,icicilombard.npci.in - Domain For Sale,https://icicilombard.npci.in/,
icicipru.npci.in,True,172.67.188.210,True,False,200,icicipru.npci.in - Domain For Sale,https://icicipru.npci.in/,
iciciuat.npci.in,True,172.67.188.210,True,False,200,iciciuat.npci.in - Domain For Sale,https://iciciuat.npci.in/,
icmbankltd.npci.in,True,104.21.8.235,True,False,200,icmbankltd.npci.in - Domain For Sale,https://icmbankltd.npci.in/,
icrier.npci.in,True,104.21.8.235,True,False,200,icrier.npci.in - Domain For Sale,https://icrier.npci.in/,
idbi.npci.in,True,104.21.8.235,True,False,200,idbi.npci.in - Domain For Sale,https://idbi.npci.in/,
idfc.npci.in,True,104.21.8.235,True,False,200,idfc.npci.in - Domain For Sale,https://idfc.npci.in/,
idfcfirst.npci.in,True,104.21.8.235,True,False,200,idfcfirst.npci.in - Domain For Sale,https://idfcfirst.npci.in/,
idfcfsb.npci.in,True,172.67.188.210,True,False,200,idfcfsb.npci.in - Domain For Sale,https://idfcfsb.npci.in/,
iffco tokyo.npci.in,False,,False,False,,,,
iffco.npci.in,True,172.67.188.210,True,False,200,iffco.npci.in - Domain For Sale,https://iffco.npci.in/,
income.npci.in,True,172.67.188.210,True,False,200,income.npci.in - Domain For Sale,https://income.npci.in/,
incometax.npci.in,True,104.21.8.235,True,False,200,incometax.npci.in - Domain For Sale,https://incometax.npci.in/,
india1.npci.in,True,104.21.8.235,True,False,200,india1.npci.in - Domain For Sale,https://india1.npci.in/,
indiafirst.npci.in,True,104.21.8.235,True,False,200,indiafirst.npci.in - Domain For Sale,https://indiafirst.npci.in/,
indian.npci.in,True,104.21.8.235,True,False,200,indian.npci.in - Domain For Sale,https://indian.npci.in/,
indianbank.npci.in,True,104.21.8.235,True,False,200,indianbank.npci.in - Domain For Sale,https://indianbank.npci.in/,
indianbankuat.npci.in,True,104.21.8.235,True,False,200,indianbankuat.npci.in - Domain For Sale,https://indianbankuat.npci.in/,
indusind.npci.in,True,104.21.8.235,True,False,200,indusind.npci.in - Domain For Sale,https://indusind.npci.in/,
insurance.npci.in,True,104.21.8.235,True,False,200,insurance.npci.in - Domain For Sale,https://insurance.npci.in/,
insurancedekho.npci.in,True,104.21.8.235,True,False,200,insurancedekho.npci.in - Domain For Sale,https://insurancedekho.npci.in/,
invest.npci.in,True,104.21.8.235,True,False,200,invest.npci.in - Domain For Sale,https://invest.npci.in/,
iob.npci.in,True,104.21.8.235,True,False,200,iob.npci.in - Domain For Sale,https://iob.npci.in/,
ipsb.npci.in,True,172.67.188.210,True,False,200,ipsb.npci.in - Domain For Sale,https://ipsb.npci.in/,
ircai.npci.in,True,172.67.188.210,True,False,200,ircai.npci.in - Domain For Sale,https://ircai.npci.in/,
irda.npci.in,True,172.67.188.210,True,False,200,irda.npci.in - Domain For Sale,https://irda.npci.in/,
jana.npci.in,True,104.21.8.235,True,False,200,jana.npci.in - Domain For Sale,https://jana.npci.in/,
janakalyan.npci.in,True,172.67.188.210,True,False,200,janakalyan.npci.in - Domain For Sale,https://janakalyan.npci.in/,
jijamatapune.npci.in,True,172.67.188.210,True,False,200,jijamatapune.npci.in - Domain For Sale,https://jijamatapune.npci.in/,
jio.npci.in,True,104.21.8.235,True,False,200,jio.npci.in - Domain For Sale,https://jio.npci.in/,
jiopayments.npci.in,True,104.21.8.235,True,False,200,jiopayments.npci.in - Domain For Sale,https://jiopayments.npci.in/,
jjsbl.npci.in,True,172.67.188.210,True,False,200,jjsbl.npci.in - Domain For Sale,https://jjsbl.npci.in/,
jkb.npci.in,True,172.67.188.210,True,False,200,jkb.npci.in - Domain For Sale,https://jkb.npci.in/,
jkgrameen.npci.in,True,104.21.8.235,True,False,200,jkgrameen.npci.in - Domain For Sale,https://jkgrameen.npci.in/,
jpc.npci.in,True,172.67.188.210,True,False,200,jpc.npci.in - Domain For Sale,https://jpc.npci.in/,
jpmorgan.npci.in,True,172.67.188.210,True,False,200,jpmorgan.npci.in - Domain For Sale,https://jpmorgan.npci.in/,
jrgbank-uat.npci.in,True,172.67.188.210,True,False,200,jrgbank-uat.npci.in - Domain For Sale,https://jrgbank-uat.npci.in/,
jrgbank.npci.in,True,104.21.8.235,True,False,200,jrgbank.npci.in - Domain For Sale,https://jrgbank.npci.in/,
jsblpune.npci.in,True,104.21.8.235,True,False,200,jsblpune.npci.in - Domain For Sale,https://jsblpune.npci.in/,
jscbl.npci.in,True,172.67.188.210,True,False,200,jscbl.npci.in - Domain For Sale,https://jscbl.npci.in/,
jskbrjn.npci.in,True,104.21.8.235,True,False,200,jskbrjn.npci.in - Domain For Sale,https://jskbrjn.npci.in/,
kadi.npci.in,True,172.67.188.210,True,False,200,kadi.npci.in - Domain For Sale,https://kadi.npci.in/,
kalupur.npci.in,True,104.21.8.235,True,False,200,kalupur.npci.in - Domain For Sale,https://kalupur.npci.in/,
kalyanjanata.npci.in,True,104.21.8.235,True,False,200,kalyanjanata.npci.in - Domain For Sale,https://kalyanjanata.npci.in/,
kalyanjanatanet.npci.in,True,104.21.8.235,True,False,200,kalyanjanatanet.npci.in - Domain For Sale,https://kalyanjanatanet.npci.in/,
kanaradcc.npci.in,True,104.21.8.235,True,False,200,kanaradcc.npci.in - Domain For Sale,https://kanaradcc.npci.in/,
karnataka.npci.in,True,104.21.8.235,True,False,200,karnataka.npci.in - Domain For Sale,https://karnataka.npci.in/,
karnatakagb.npci.in,True,104.21.8.235,True,False,200,karnatakagb.npci.in - Domain For Sale,https://karnatakagb.npci.in/,
karur.npci.in,True,172.67.188.210,True,False,200,karur.npci.in - Domain For Sale,https://karur.npci.in/,
kbsbank.npci.in,True,104.21.8.235,True,False,200,kbsbank.npci.in - Domain For Sale,https://kbsbank.npci.in/,
kbstar.npci.in,True,104.21.8.235,True,False,200,kbstar.npci.in - Domain For Sale,https://kbstar.npci.in/,
kgb.npci.in,True,104.21.8.235,True,False,200,kgb.npci.in - Domain For Sale,https://kgb.npci.in/,
kissht.npci.in,True,172.67.188.210,True,False,200,kissht.npci.in - Domain For Sale,https://kissht.npci.in/,
knsbl.npci.in,True,172.67.188.210,True,False,200,knsbl.npci.in - Domain For Sale,https://knsbl.npci.in/,
kotak.npci.in,True,104.21.8.235,True,False,200,kotak.npci.in - Domain For Sale,https://kotak.npci.in/,
kotak811.npci.in,True,172.67.188.210,True,False,200,kotak811.npci.in - Domain For Sale,https://kotak811.npci.in/,
kotaklife.npci.in,True,104.21.8.235,True,False,200,kotaklife.npci.in - Domain For Sale,https://kotaklife.npci.in/,
kotakuat.npci.in,True,172.67.188.210,True,False,200,kotakuat.npci.in - Domain For Sale,https://kotakuat.npci.in/,
ktc.npci.in,True,172.67.188.210,True,False,200,ktc.npci.in - Domain For Sale,https://ktc.npci.in/,
kumaridccb.npci.in,True,104.21.8.235,True,False,200,kumaridccb.npci.in - Domain For Sale,https://kumaridccb.npci.in/,
kurmanchalbank.npci.in,True,172.67.188.210,True,False,200,kurmanchalbank.npci.in - Domain For Sale,https://kurmanchalbank.npci.in/,
kvb.npci.in,True,172.67.188.210,True,False,200,kvb.npci.in - Domain For Sale,https://kvb.npci.in/,
kvbuat.npci.in,True,104.21.8.235,True,False,200,kvbuat.npci.in - Domain For Sale,https://kvbuat.npci.in/,
l&t.npci.in,False,,False,False,,,,
lendingkart.npci.in,True,172.67.188.210,True,False,200,lendingkart.npci.in - Domain For Sale,https://lendingkart.npci.in/,
lic of india.npci.in,False,,False,False,,,,
lic.npci.in,True,104.21.8.235,True,False,200,lic.npci.in - Domain For Sale,https://lic.npci.in/,
loan.npci.in,True,104.21.8.235,True,False,200,loan.npci.in - Domain For Sale,https://loan.npci.in/,
loantap.npci.in,True,104.21.8.235,True,False,200,loantap.npci.in - Domain For Sale,https://loantap.npci.in/,
ltf.npci.in,True,104.21.8.235,True,False,200,ltf.npci.in - Domain For Sale,https://ltf.npci.in/,
m&m.npci.in,False,,False,False,,,,
m&mfin.npci.in,False,,False,False,,,,
mahindra.npci.in,True,104.21.8.235,True,False,200,mahindra.npci.in - Domain For Sale,https://mahindra.npci.in/,
mahindrafinance.npci.in,True,104.21.8.235,True,False,200,mahindrafinance.npci.in - Domain For Sale,https://mahindrafinance.npci.in/,
manappuram.npci.in,True,172.67.188.210,True,False,200,manappuram.npci.in - Domain For Sale,https://manappuram.npci.in/,
manipal cigna.npci.in,False,,False,False,,,,
manipalcigna.npci.in,True,104.21.8.235,True,False,200,manipalcigna.npci.in - Domain For Sale,https://manipalcigna.npci.in/,
manipurrural.npci.in,True,104.21.8.235,True,False,200,manipurrural.npci.in - Domain For Sale,https://manipurrural.npci.in/,
mashreq.npci.in,True,104.21.8.235,True,False,200,mashreq.npci.in - Domain For Sale,https://mashreq.npci.in/,
maxlife.npci.in,True,104.21.8.235,True,False,200,maxlife.npci.in - Domain For Sale,https://maxlife.npci.in/,
mccb.npci.in,True,172.67.188.210,True,False,200,mccb.npci.in - Domain For Sale,https://mccb.npci.in/,
mcx.npci.in,True,172.67.188.210,True,False,200,mcx.npci.in - Domain For Sale,https://mcx.npci.in/,
mdcc.npci.in,True,104.21.8.235,True,False,200,mdcc.npci.in - Domain For Sale,https://mdcc.npci.in/,
meghalayaruralbank.npci.in,True,104.21.8.235,True,False,200,meghalayaruralbank.npci.in - Domain For Sale,https://meghalayaruralbank.npci.in/,
meity.npci.in,True,172.67.188.210,True,False,200,meity.npci.in - Domain For Sale,https://meity.npci.in/,
mobikwik.npci.in,True,104.21.8.235,True,False,200,mobikwik.npci.in - Domain For Sale,https://mobikwik.npci.in/,
modelbank.npci.in,True,172.67.188.210,True,False,200,modelbank.npci.in - Domain For Sale,https://modelbank.npci.in/,
money.npci.in,True,104.21.8.235,True,False,200,money.npci.in - Domain For Sale,https://money.npci.in/,
moneytap.npci.in,True,172.67.188.210,True,False,200,moneytap.npci.in - Domain For Sale,https://moneytap.npci.in/,
moneyview.npci.in,True,104.21.8.235,True,False,200,moneyview.npci.in - Domain For Sale,https://moneyview.npci.in/,
mount.npci.in,True,104.21.8.235,True,False,200,mount.npci.in - Domain For Sale,https://mount.npci.in/,
mpgb.npci.in,True,104.21.8.235,True,False,200,mpgb.npci.in - Domain For Sale,https://mpgb.npci.in/,
mpgbuat.npci.in,True,104.21.8.235,True,False,200,mpgbuat.npci.in - Domain For Sale,https://mpgbuat.npci.in/,
mrb.npci.in,True,104.21.8.235,True,False,200,mrb.npci.in - Domain For Sale,https://mrb.npci.in/,
mrbuat.npci.in,True,172.67.188.210,True,False,200,mrbuat.npci.in - Domain For Sale,https://mrbuat.npci.in/,
msc.npci.in,True,104.21.8.235,True,False,200,msc.npci.in - Domain For Sale,https://msc.npci.in/,
muthoot.npci.in,True,104.21.8.235,True,False,200,muthoot.npci.in - Domain For Sale,https://muthoot.npci.in/,
mwcb.npci.in,True,104.21.8.235,True,False,200,mwcb.npci.in - Domain For Sale,https://mwcb.npci.in/,
mysib.npci.in,True,104.21.8.235,True,False,200,mysib.npci.in - Domain For Sale,https://mysib.npci.in/,
national insurance.npci.in,False,,False,False,,,,
navsarjanind.npci.in,True,104.21.8.235,True,False,200,navsarjanind.npci.in - Domain For Sale,https://navsarjanind.npci.in/,
nbfc.npci.in,True,172.67.188.210,True,False,200,nbfc.npci.in - Domain For Sale,https://nbfc.npci.in/,
ncdex.npci.in,True,104.21.8.235,True,False,200,ncdex.npci.in - Domain For Sale,https://ncdex.npci.in/,
ndsl.npci.in,True,172.67.188.210,True,False,200,ndsl.npci.in - Domain For Sale,https://ndsl.npci.in/,
neo.npci.in,True,104.21.8.235,True,False,200,neo.npci.in - Domain For Sale,https://neo.npci.in/,
new india.npci.in,False,,False,False,,,,
newtap.npci.in,True,172.67.188.210,True,False,200,newtap.npci.in - Domain For Sale,https://newtap.npci.in/,
nilgirisccb.npci.in,True,104.21.8.235,True,False,200,nilgirisccb.npci.in - Domain For Sale,https://nilgirisccb.npci.in/,
nippon.npci.in,True,172.67.188.210,True,False,200,nippon.npci.in - Domain For Sale,https://nippon.npci.in/,
nira.npci.in,True,172.67.188.210,True,False,200,nira.npci.in - Domain For Sale,https://nira.npci.in/,
niva.npci.in,True,172.67.188.210,True,False,200,niva.npci.in - Domain For Sale,https://niva.npci.in/,
npci.npci.in,True,172.67.188.210,True,False,200,npci.npci.in - Domain For Sale,https://npci.npci.in/,
npcil.npci.in,True,172.67.188.210,True,False,200,npcil.npci.in - Domain For Sale,https://npcil.npci.in/,
nsdl.npci.in,True,172.67.188.210,True,False,200,nsdl.npci.in - Domain For Sale,https://nsdl.npci.in/,
nse.npci.in,True,172.67.188.210,True,False,200,nse.npci.in - Domain For Sale,https://nse.npci.in/,
nutan.npci.in,True,172.67.188.210,True,False,200,nutan.npci.in - Domain For Sale,https://nutan.npci.in/,
odishabank.npci.in,True,104.21.8.235,True,False,200,odishabank.npci.in - Domain For Sale,https://odishabank.npci.in/,
odishascb.npci.in,True,104.21.8.235,True,False,200,odishascb.npci.in - Domain For Sale,https://odishascb.npci.in/,
