domain,dns_resolves,ip_address,https_works,http_works,status_code,title,final_url,error
chikkamagalurudcc.bank.in,True,66.116.206.197,True,False,200,"Chikkamagaluru DCC Bank Ltd., &#8211; Agriculture made easy by simplified our Banking System",https://chikkamagalurudcc.bank.in/,
cib.axis.bank.in,False,,False,False,,,,
cib.ujjivansfb.bank.in,True,103.112.230.32,True,False,200,UjjivanCorp,https://cib.ujjivansfb.bank.in/UjjivanCorp/,
cibnext.icici.bank.in,True,203.171.211.138,True,False,404,,https://cibnext.icici.bank.in/,
citizenbanksikkim.bank.in,True,165.232.178.33,True,False,200,Citizen Bank - Sikkim,https://citizenbanksikkim.bank.in/,
citizencredit.bank.in,False,,False,False,,,,
clm.airtelpayments.bank.in,True,172.65.90.8,True,False,403,,https://clm.airtelpayments.bank.in/,
cmp.sbi.bank.in,True,103.209.96.181,True,False,200,SBI CMP Services,https://cmp.sbi.bank.in/,
cms.bmcb.bank.in,True,180.150.248.225,True,False,200,Complaint Management System,https://cms.bmcb.bank.in/,
cms.hasti.bank.in,True,180.150.248.225,True,False,200,Complaint Management System,https://cms.hasti.bank.in/,
cms.nainitalbank.bank.in,False,,False,False,,,,
cms.tncbl.bank.in,False,,False,False,,,,
cms.vijaycooperative.bank.in,False,,False,False,,,,
collectionhub.federal.bank.in,False,,False,False,,,,
commercialcards.axis.bank.in,False,,False,False,,,,
complaint.barodacity.bank.in,True,103.133.214.32,True,False,200,Login | BCCBLB,https://complaint.barodacity.bank.in/login-user,
complaint.bnsbank.bank.in,True,164.52.206.115,True,False,200,Login | Bhavnagar Bank,https://complaint.bnsbank.bank.in/login-user,
complaint.sumco.bank.in,True,34.93.128.233,True,False,200,Welcome to The Surat Mercantile Co-op. Bank Ltd.,https://complaint.sumco.bank.in/,
complaint.tcbrl.bank.in,True,34.93.128.233,True,False,200,Welcome to The Co-Operative Bank of Rajkot Ltd.,https://complaint.tcbrl.bank.in/,
complaint.tgucb.bank.in,False,,False,False,,,,
connect.kgb.bank.in,False,,False,False,,,,
connectonedlr.yesuat.bank.in,True,23.44.111.61,False,False,0,,,TimeoutError: The read operation timed out
consentsettings.hdfc.bank.in,True,13.206.1.144,True,False,403,,https://consentsettings.hdfc.bank.in/,
console.yesuat.bank.in,True,23.33.40.89,False,False,0,,,TimeoutError: The read operation timed out
consumerdurable-loans.idfcfirst.bank.in,True,3.146.43.227,True,False,200,Account Aggregator,https://consumerdurable-loans.idfcfirst.bank.in/AccountAggregator/s/,
contactcenterchat.axis.bank.in,True,36.255.28.126,True,False,403,,https://contactcenterchat.axis.bank.in/,
content.fino.bank.in,True,202.58.125.54,False,False,0,,,URLError: <urlopen error [SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)>
content.mail.indusind.bank.in,True,13.126.170.208,True,False,200,,https://content.mail.indusind.bank.in/,
corp.bank.in,False,,False,False,,,,
corp.idbi.bank.in,True,103.93.45.37,True,False,200,IDBI Bank::Corporate SignOn,https://corp.idbi.bank.in/,
corp.sbi.bank.in,True,103.209.97.235,True,False,200,State Bank of India,https://corp.sbi.bank.in/,
corpgiftcity.axis.bank.in,True,192.157.73.159,True,False,200,Axis Bank Internet Banking,https://corpgiftcity.axis.bank.in/pre-login,
corporate.bandhan.bank.in,True,45.114.78.18,True,False,200,Corporate Customer Banking,https://corporate.bandhan.bank.in/Corporatebanking/prelogin,
corporate.ctbcbank.bank.in,True,175.184.243.198,True,False,202,,https://corporate.ctbcbank.bank.in/,
corporate.hdfc.bank.in,True,175.100.162.140,True,False,404,,https://corporate.hdfc.bank.in/,
corporate.yes.bank.in,True,23.49.248.14,False,False,0,,,TimeoutError: The read operation timed out
corporatebanking.jana.bank.in,True,167.17.141.18,False,False,0,,,URLError: <urlopen error [Errno 101] Network is unreachable>
corporatebankinggiftcity.hdfc.bank.in,True,175.100.162.85,True,False,200,,https://corporatebankinggiftcity.hdfc.bank.in/,
corpssl.hdfc.bank.in,True,175.100.162.136,True,False,403,,https://corpssl.hdfc.bank.in/,
cosmos.bank.in,True,14.143.41.153,True,False,200,Cosmos Bank,https://cosmos.bank.in/,
cp.dccbjagdalpur.bank.in,True,217.21.83.253,True,False,200,ADMIN PANEL,https://cp.dccbjagdalpur.bank.in/,
cpts.cloud.federal.bank.in,True,80.225.219.179,True,False,403,,https://cpts.cloud.federal.bank.in/,
crcf.sbi.bank.in,False,,False,False,,,,
creditcard.cub.bank.in,True,103.226.175.73,False,False,0,,,RemoteDisconnected: Remote end closed connection without response
creditcard.indianbank.bank.in,True,103.226.175.29,True,False,200,::: CREDIT CARDS :::,https://creditcard.indianbank.bank.in/indbcreditcustomer/html/,
creditcard.pnb.bank.in,True,103.109.224.169,True,False,200,Punjab National Bank -Credit Card Portal,https://creditcard.pnb.bank.in/,
creditcard.rbl.bank.in,True,34.226.36.51,True,False,200,Creditcard-rblbank,https://creditcard.rbl.bank.in/s/,
creditcards.yes.bank.in,True,18.238.80.26,True,False,404,,https://creditcards.yes.bank.in/,
creditrewardz.yes.bank.in,False,,False,False,,,,
crh.sbi.bank.in,False,,False,False,,,,
crm.tgb.bank.in,False,,False,False,,,,
crmodr.canarabank.bank.in,False,,False,False,,,,
crqsbiacs.sbi.bank.in,True,210.210.24.189,True,False,404,,https://crqsbiacs.sbi.bank.in/,
cscbapex.bank.in,True,63.143.36.26,True,False,200,The Chandigarh State Cooperative Bank Limited Chandigarh,https://cscbapex.bank.in/,
csis.canarabank.bank.in,True,103.122.53.1,True,False,200,,https://csis.canarabank.bank.in/,
cublakshmi.cub.bank.in,True,14.141.206.21,True,False,200,CUBLAKSHMI,https://cublakshmi.cub.bank.in/,
custmandate.jsbnet.bank.in,False,,False,False,,,,
customer-prepaid.rbl.bank.in,False,,False,False,,,,
customer.sbiunipay.sbi.bank.in,True,192.12.109.253,True,False,200,,https://customer.sbiunipay.sbi.bank.in/,
customercare.sutex.bank.in,True,117.239.205.210,False,False,0,,,URLError: <urlopen error [Errno 111] Connection refused>
customerportal.onepune.hdfc.bank.in,True,4.187.240.204,True,False,404,,https://customerportal.onepune.hdfc.bank.in/,
customerservice.ucoonline.bank.in,True,103.138.33.6,True,False,200,,https://customerservice.ucoonline.bank.in/,
customersurvey.yesuat.bank.in,True,23.200.88.81,False,False,0,,,TimeoutError: The read operation timed out
cybersafe.airtelpayments.bank.in,True,172.65.90.8,True,False,403,,https://cybersafe.airtelpayments.bank.in/,
davanageredcc.bank.in,True,66.116.207.217,True,False,200,"DDCC BANK LTD | Davangere District Central Cooperative Bank Ltd. &#8211; Davangere, Karnataka.",https://davanageredcc.bank.in/,
dbankonline.dohabank.bank.in,True,78.100.16.134,True,False,200,,https://dbankonline.dohabank.bank.in/,
dbp.unionbankofindia.bank.in,True,104.70.121.35,True,False,500,,https://dbp.unionbankofindia.bank.in/,
dcbbijnor.bank.in,True,216.10.253.44,True,False,200,Welcome To Zila Sehkari Bank Ltd. Bijnor,https://dcbbijnor.bank.in/,
dcbdehradun.bank.in,False,,False,False,,,,
dcbpratapgarh.bank.in,True,68.178.171.58,True,False,200,"Domains, Web Hosting, Servers, VPS, Online Marketing Tools by TICK TRY INDIA",https://dcbpratapgarh.bank.in/,
dcbremit.bank.in,True,202.87.49.232,True,False,200,Send Money Abroad | Transfer Money Abroad from india - DCB Remit,https://dcbremit.bank.in/,
dcbsitapur.bank.in,True,162.241.27.28,True,False,200,Zila Sahkari Bank Ltd Sitapur,https://dcbsitapur.bank.in/,
dcbtehri.bank.in,True,116.206.105.28,True,False,200,"Tehri Garhwal Zila Sahkari Bank Ltd, Tehri &#8211; Head Office, New Tehri, Uttarakhand-249001",https://dcbtehri.bank.in/,
dcbuttarkashi.bank.in,True,103.171.180.10,True,False,200,Uttarkashi Zila Sahkari Bank Ltd &#8211; Mall Road City:- Uttarkashi Uttrakhand 249193,https://dcbuttarkashi.bank.in/,
dccbhanumangarh.bank.in,True,162.241.27.24,True,False,200,HANUMANGARH KENDERIYA SAHKARI BANK HANUMANGARH,https://dccbhanumangarh.bank.in/,
dccbpurnea.bank.in,True,66.116.227.55,True,False,200,"The Purnea District Central Co-operative Bank Ltd. - Court Compound, Purnea – 854301",https://dccbpurnea.bank.in/,
dccbraisen.bank.in,True,103.243.232.48,True,False,200,"जिला सहकारी केन्द्रीय बैंक मर्यादित, रायसेन",https://dccbraisen.bank.in/,
dccbrewa.bank.in,True,103.243.232.42,True,False,200,"जिला सहकारी केन्द्रीय बैंक मर्यादित, रीवा",https://dccbrewa.bank.in/,
dccbujn.bank.in,True,185.7.81.146,True,False,200,DCCB UJJAIN &#8211; dccbujn.com,https://dccbujn.bank.in/,
ddscbl.bank.in,False,,False,False,,,,
deals.cub.bank.in,True,18.160.46.116,True,False,200,,https://deals.cub.bank.in/en-gb/,
delight.dhan.bank.in,True,159.60.134.37,True,False,200,,https://delight.dhan.bank.in/,
delights.bandhan.bank.in,True,43.242.127.146,True,False,200,Bandhan Bank Delights | Bandhan BANK Customer Loyalty Program,https://delights.bandhan.bank.in/,
demo.ogrs.shgb.bank.in,True,52.66.85.103,True,False,200,,https://demo.ogrs.shgb.bank.in/,
deogiri.bank.in,True,97.74.94.233,True,False,200,Deogiri Bank | Leading Bank In chhatrapati sambhajinagar|Chh. Sambhajinagar,https://deogiri.bank.in/,
developer-uat.hdfcuat.bank.in,True,159.60.128.212,False,False,0,,,URLError: <urlopen error [Errno 104] Connection reset by peer>
developer.federal.bank.in,False,,False,False,,,,
developer.idfcfirst.bank.in,True,23.212.0.233,True,False,200,Api Developer Portal,https://developer.idfcfirst.bank.in/,
developer.rbl.bank.in,True,23.196.3.173,True,False,200,Open Banking - API Developer Portal - RBL Bank,https://developer.rbl.bank.in/,
developer.southindianbank.bank.in,True,103.212.29.87,True,False,200,welcome | SIB-API Banking,https://developer.southindianbank.bank.in/,
dhanlap.southindianbank.bank.in,True,13.204.190.45,True,False,403,,https://dhanlap.southindianbank.bank.in/,
digi2wl.pnb.bank.in,True,103.109.224.211,True,False,200,Punjab National Bank,https://digi2wl.pnb.bank.in/,
digiapply.hdfc.bank.in,True,3.108.15.114,True,False,403,,https://digiapply.hdfc.bank.in/,
digibot.au.bank.in,True,13.200.156.186,True,False,401,,https://digibot.au.bank.in/,
digidairykcc.pnb.bank.in,False,,False,False,,,,
digiel.pnb.bank.in,False,,False,False,,,,
digigoldloan.pnb.bank.in,False,,False,False,,,,
digihome.pnb.bank.in,False,,False,False,,,,
digikccreview.pnb.bank.in,False,,False,False,,,,
digileads.bankofmaharashtra.bank.in,True,103.91.48.47,True,False,200,Apply for Loans Online | Low Interest Rate | Bank of Maharashtra,https://digileads.bankofmaharashtra.bank.in/,
digiloans.bankofmaharashtra.bank.in,True,103.91.50.182,True,False,200,Bank Of Maharashtra - Page Not Found,https://digiloans.bankofmaharashtra.bank.in/,
digimsme.pnb.bank.in,True,103.109.224.246,True,False,200,Welcome to Punjab National Bank!,https://digimsme.pnb.bank.in/,
diginext.bankofbaroda.bank.in,True,103.85.40.36,True,False,200,Oracle HTTP Server 12c,https://diginext.bankofbaroda.bank.in/,
digirenewal.pnb.bank.in,True,103.109.224.8,True,False,200,Easy Renwal | Customer Login,https://digirenewal.pnb.bank.in/,
digiserv.axis.bank.in,True,192.157.72.164,True,False,403,,https://digiserv.axis.bank.in/403,
digisuryaghar.pnb.bank.in,True,103.109.224.89,True,False,200,- PNB DIGI SURYA GHAR LOAN,https://digisuryaghar.pnb.bank.in/,
digital.idfcfirst.bank.in,True,23.55.244.130,True,False,200,IDFC FIRST Bank,https://digital.idfcfirst.bank.in/,
digital.iob.bank.in,True,202.54.204.252,False,False,0,,,URLError: <urlopen error timed out>
digital.jkb.bank.in,True,103.188.91.26,False,False,0,,,URLError: <urlopen error [Errno -5] No address associated with hostname>
digital.rbl.bank.in,True,23.44.203.80,True,False,404,,https://digital.rbl.bank.in/,
digitalbanking.axis.bank.in,False,,False,False,,,,
digitalbanking.pnb.bank.in,False,,False,False,,,,
digitalcug.rbl.bank.in,True,23.44.203.80,True,False,200,,https://digitalcug.rbl.bank.in/fe-dsa/savings,
digitalfd.rbl.bank.in,True,23.196.3.173,True,False,200,,https://digital.rbl.bank.in/fd,
digitalfd.utkarsh.bank.in,True,13.202.128.235,True,False,406,,https://digitalfd.utkarsh.bank.in/,
digitallending.pnb.bank.in,True,103.109.224.236,True,False,200,Digital Lending-PNB,https://digitallending.pnb.bank.in/,
digitalservices.saraswat.bank.in,False,,False,False,,,,
digivishwakarma.pnb.bank.in,True,103.109.224.8,True,False,200,PNB Vishwakarma - New Application - Customer - PNB e-Vishwakarma Digital Loan,https://digivishwakarma.pnb.bank.in/,
digivl.pnb.bank.in,True,103.109.224.211,True,False,200,Punjab National Bank,https://digivl.pnb.bank.in/,
diksha.ujjivansfb.bank.in,True,103.112.231.186,False,False,0,,,URLError: <urlopen error timed out>
dil.bankofbaroda.bank.in,True,45.60.1.89,True,False,403,,https://dil.bankofbaroda.bank.in/,
dil2.bankofbaroda.bank.in,True,103.85.41.94,True,False,200,BOB Digital Lending Platform,https://dil2.bankofbaroda.bank.in/,
dispute.vjsbl.bank.in,True,180.150.248.225,True,False,200,Complaint Management System,https://dispute.vjsbl.bank.in/,
diy.indusinsure.indusind.bank.in,True,159.60.131.186,True,False,200,,https://diy.indusinsure.indusind.bank.in/,
dl.p.yphub.yesuat.bank.in,True,13.32.241.91,True,False,403,,https://dl.p.yphub.yesuat.bank.in/,
dnc.icici.bank.in,True,203.27.235.172,True,False,200,,https://dnc.icici.bank.in/dnc/filenotfound.htm,
docs.fino.bank.in,True,219.65.87.2,True,False,200,Individual,https://www.fino.bank.in/,
drbob.bankofbaroda.bank.in,True,103.85.40.118,True,False,200,Welcome to Bank of Baroda!,https://drbob.bankofbaroda.bank.in/,
dsj.pnb.bank.in,True,103.109.224.100,True,False,502,,https://dsj.pnb.bank.in/,
duc.bank.in,True,161.97.119.47,True,False,200,DUC Bank,https://duc.bank.in/,
ducobank.bank.in,True,182.18.176.183,True,False,200,Devika Urban Co-operative Bank Ltd,https://ducobank.bank.in/,
dym.karurvysya.bank.in,True,223.31.176.29,True,False,404,,https://dym.karurvysya.bank.in/,
e-auction.abhyudaya.bank.in,True,180.179.108.177,True,False,200,E-Auction,https://e-auction.abhyudaya.bank.in/,
eacademia.southindianbank.bank.in,True,103.212.29.103,True,False,404,,https://eacademia.southindianbank.bank.in/,
eapp.jkb.bank.in,True,223.30.216.186,True,False,200,J&amp;K Bank | Customer Information Portal,https://eapp.jkb.bank.in/odrportal/,
earlycredit.indusind.bank.in,True,159.60.131.186,True,False,200,IndusInd -Supply Chain Finance,https://earlycredit.indusind.bank.in/auth/login,
easycredit.indusind.bank.in,True,159.60.131.186,True,False,200,Easy Credit,https://easycredit.indusind.bank.in/,
easypay.axis.bank.in,True,121.243.50.64,True,False,200,Axis Easy Pay,https://easypay.axis.bank.in/,
ebanking.bbkindia.bank.in,True,104.18.23.83,True,False,200,Bank Of Bahrain And Kuwait,https://ebanking.bbkindia.bank.in/,
ebanking.idbi.bank.in,True,103.93.45.254,True,False,200,EBanking Lite,https://ebanking.idbi.bank.in/,
ebanking.jana.bank.in,True,176.100.185.203,True,False,200,Redirecting...,https://ebanking.jana.bank.in/,
ebanking.nsbgwalior.bank.in,True,45.119.149.223,True,False,200,Nagrik Sahakari Bank Maryadit Gwalior.,https://ebanking.nsbgwalior.bank.in/Screens/Login.aspx,
ebanking.uco.bank.in,True,103.138.33.26,True,False,200,UCO Internet Banking-Net Banking,https://ebanking.uco.bank.in/,
ecircular.agvb.bank.in,True,165.22.217.36,True,False,403,,https://ecircular.agvb.bank.in/,
ecollect.jkb.bank.in,True,103.188.91.6,True,False,200,J&amp;K Bank | Easy Collections,https://ecollect.jkb.bank.in/Home,
ecom.airtelpayments.bank.in,False,,False,False,,,,
edgerewards.axis.bank.in,False,,False,False,,,,
education-loans.idfcfirst.bank.in,True,34.226.36.51,True,False,200,,https://education-loans.idfcfirst.bank.in/s/,
educationloan.unionbankofindia.bank.in,False,,False,False,,,,
eenadu.bank.in,False,,False,False,,,,
efg.hdfc.bank.in,True,175.100.163.74,False,False,0,,,URLError: <urlopen error [Errno 111] Connection refused>
egovpay.canarabank.bank.in,True,103.122.53.10,True,False,403,,https://egovpay.canarabank.bank.in/,
egstxp.pnb.bank.in,True,103.109.224.246,True,False,200,Welcome to Punjab National Bank!,https://egstxp.pnb.bank.in/,
ekyc.ucoonline.bank.in,True,14.140.229.14,True,False,200,UCO Bank | Login,https://ekyc.ucoonline.bank.in/KycWebV2/,
elocker.ucoonline.bank.in,True,103.138.33.11,True,False,200,Error,https://elocker.ucoonline.bank.in/,
elurudccb.bank.in,True,68.178.167.89,True,False,200,Home - Eluru DCCB,https://elurudccb.bank.in/,
email.adinath.bank.in,True,59.97.238.216,False,False,0,,,URLError: <urlopen error timed out>
emandate.axis.bank.in,True,36.255.28.139,True,False,200,Emandate,https://emandate.axis.bank.in/,
emandate.canarabank.bank.in,True,103.122.53.102,True,False,200,Request Rejected,https://emandate.canarabank.bank.in/,
emandate.pnb.bank.in,True,103.109.224.229,True,False,200,Punjab National Bank - E-Mandate Registration,https://emandate.pnb.bank.in/,
ems.rbl.bank.in,True,13.71.37.107,True,False,200,RBL Bank,https://ems.rbl.bank.in/,
emudra.sbi.bank.in,True,192.12.109.119,False,False,0,,,URLError: <urlopen error timed out>
enach.southindianbank.bank.in,True,103.212.29.109,True,False,403,,https://enach.southindianbank.bank.in/,
eots.ucoonline.bank.in,False,,False,False,,,,
epay.sbi.bank.in,True,103.68.221.1,True,False,200,SBIePay - Browser Check,https://epay.sbi.bank.in/,
epay.unionbankofindia.bank.in,False,,False,False,,,,
epayment.canarabank.bank.in,False,,False,False,,,,
epayment.pnb.bank.in,False,,False,False,,,,
equinox.equitas.bank.in,True,52.172.195.80,True,False,200,Equinox Rewards - An Offers & Loyalty Program exclusively designed for Equitas Bank Customers | Equitas | Equitas,https://equinox.equitas.bank.in/,
equitas.bank.in,True,159.60.128.94,True,False,503,,https://equitas.bank.in/,
eremit.unionbankofindia.bank.in,True,59.160.35.105,True,False,200,,https://eremit.unionbankofindia.bank.in/,
erodedccb.bank.in,True,103.14.122.84,True,False,200,Home | EDCC Bank,https://erodedccb.bank.in/,
esbtr.sbi.bank.in,True,103.68.221.15,True,False,404,,https://esbtr.sbi.bank.in/ESBTR1/,
estmt.hdfc.bank.in,True,20.207.108.106,True,False,200,Request Rejected,https://estmt.hdfc.bank.in/,
etender.pnb.bank.in,False,,False,False,,,,
etrade.sbm.bank.in,True,14.141.14.214,True,False,200,,https://etrade.sbm.bank.in/,
exstaff.southindianbank.bank.in,True,103.212.28.76,True,False,200,SIB ExStaff Portal,https://exstaff.southindianbank.bank.in/,
extfg.hdfc.bank.in,True,175.100.163.94,False,False,0,,,RemoteDisconnected: Remote end closed connection without response
faconnectuat.kotakuat.bank.in,True,104.18.20.233,True,False,200,Login,https://faconnectuat.kotakuat.bank.in/wealthspectrum/app/login,
fastag-customerportal.idbi.bank.in,True,103.93.44.252,True,False,200,IDBI Web Portal,https://fastag-customerportal.idbi.bank.in/,
fastag.axis.bank.in,True,115.112.85.51,False,False,0,,,URLError: <urlopen error [Errno 101] Network is unreachable>
fastag.equitas.bank.in,True,14.142.116.56,True,False,302,,https://fastag.equitas.bank.in/,
fastag.hdfc.bank.in,True,13.204.50.100,True,False,403,,https://fastag.hdfc.bank.in/,
fastag.indusind.bank.in,True,125.17.19.18,False,False,0,,,URLError: <urlopen error timed out>
fastag.pnb.bank.in,True,3.7.214.94,True,False,403,,https://fastag.pnb.bank.in/,
fastag.sbi.bank.in,True,103.209.96.129,True,False,200,Request Rejected,https://fastag.sbi.bank.in/,
fcrs.icici.bank.in,False,,False,False,,,,
fedcccm.federal.bank.in,True,13.204.25.163,True,False,403,,https://fedcccm.federal.bank.in/,
fedcorp.federal.bank.in,True,61.95.141.165,True,False,200,Request Rejected,https://fedcorp.federal.bank.in/,
feddy.federal.bank.in,True,61.95.141.147,True,False,200,Request Rejected,https://feddy.federal.bank.in/,
fedepoint.federal.bank.in,True,61.95.141.149,True,False,200,Request Rejected,https://fedepoint.federal.bank.in/,
federemit.federal.bank.in,True,61.95.141.133,True,False,200,Request Rejected,https://federemit.federal.bank.in/,
fedfast.federal.bank.in,True,121.243.127.72,True,False,200,,https://fedfast.federal.bank.in/,
